timestep,run,funding_pool,token_supply,collateral_pool,simulation,sentiment,substep,subset,token_price
15,1,22488283.45891901,685746549.8303891,42013580.74195612,13,0.6161737886999911,2,0,0.12253384505499199
16,1,22490197.332205966,686215946.8413215,42071117.44790996,13,0.6111737886999911,2,0,0.12261772009690228
17,1,21502231.73560612,686597016.9192381,42117856.36600863,13,0.609719887990771,2,0,0.12268581228328525
18,1,21504414.639788926,686952029.909546,42161422.68342064,13,0.6047198879907714,2,0,0.1227492484125048
19,1,21506990.75775572,687462169.4128449,42224065.17496697,13,0.5997198879907711,2,0,0.12284040359931414
20,1,21512772.93069675,687566010.3225087,42236821.99760413,13,0.5749379379919115,2,0,0.1228589585974228
21,1,21516107.37483814,687795137.385485,42264977.00040546,13,0.5699379379919116,2,0,0.12289990057524186
22,1,21519401.664513275,687895498.2407925,42277312.239437945,13,0.5649379379919115,2,0,0.12291783373363231
23,1,21522039.87348833,687946421.8840348,42283571.89503795,13,0.5364967563088617,2,0,0.12292693311563026
24,1,21103786.549405664,688021139.17777,42292757.16158255,13,0.5342743187310947,2,0,0.12294028410849454
25,1,21108237.94237618,688101706.2048173,42302662.67470957,13,0.5292743187310942,2,0,0.12295468037138671
26,1,21113443.072388977,688188308.7762051,42313311.536269814,13,0.5242743187310943,2,0,0.12297015510628172
27,1,21118820.894629918,688252707.0404569,42321230.97133267,13,0.5192743187310945,2,0,0.12298166222496222
28,1,21125839.94075345,688147870.5306475,42308338.98504031,13,0.4904663819909311,2,0,0.12296292932626623
29,1,21134665.86197701,688023901.044399,42293096.70693209,13,0.4854663819909311,2,0,0.12294077761755799
30,1,20410651.291704334,686593053.8451022,42117370.154442355,13,0.4835254616006973,2,0,0.12268510413431646
31,1,20485494.170014545,684275091.029358,41833470.68273342,13,0.47852546160069714,2,0,0.12227091481527741
32,1,20620352.952824514,680612654.6334,41386859.6364009,13,0.5460652492951126,2,0,0.12161648583714096
33,1,20069499.75008991,678530640.5487576,41134039.68414686,13,0.5183721147518316,2,0,0.12124445743785411
34,1,20202494.83501432,674374592.0628686,40631685.045475535,13,0.5133721147518313,2,0,0.12050182650323708
35,1,20338267.315634686,670123922.3177456,40121085.85099374,13,0.5083721147518316,2,0,0.11974228800018856
36,1,20365006.307193633,665444808.3491639,39562754.13240461,13,0.5069182140426117,2,0,0.11890619217708508
37,1,20509198.189153172,660696643.71798,39000182.20906244,13,0.5019182140426116,2,0,0.11805775791320583
38,1,20675333.52576943,655184015.4981917,38352088.743796125,13,0.4969182140426118,2,0,0.11707272410983284
39,1,20921029.518499658,647016350.0258733,37401838.06282197,13,0.4719777749984168,2,0,0.11561327024062475
40,1,20144484.475395516,641867584.5224669,36808940.91948107,13,0.4717989148720608,2,0,0.11469325389555536
41,1,20340605.943652578,635190679.0873656,36047127.93283008,13,0.46690529785078405,2,0,0.11350017914186701
42,1,20514492.28421019,629407750.7834837,35393752.37928473,13,0.4620116808295075,2,0,0.1124668462859784
43,1,20668215.103600226,624046399.9749763,34793346.25583686,13,0.4571180638082309,2,0,0.11150884375659259
44,1,20913211.108865872,615442988.2976878,33840602.84836787,13,0.4544267964225356,2,0,0.10997152779974247
45,1,21069035.309910245,610236230.4835328,33270429.865217295,13,0.5189545617116209,2,0,0.10904114899521719
46,1,21224233.74370665,604845371.5907419,32685200.857907113,13,0.5140601955144376,2,0,0.10807787376117342
47,1,21359906.10604724,601187418.4383788,32291052.52896701,13,0.5774872757484831,2,0,0.10742424587941311
48,1,21495525.57614062,597090824.3912748,31852478.37097675,13,0.5725921708533789,2,0,0.10669223866720737
49,1,20414986.154898636,592397855.8714763,31353742.74830893,13,0.5684749879990942,2,0,0.10585366721891475
50,1,20527973.262202304,588697196.8877306,30963237.97050362,13,0.5635798831039889,2,0,0.10519240836952233
51,1,20144844.625864625,585106318.7445241,30586656.880408376,13,0.562181281705388,2,0,0.10455076590537891
52,1,20289329.776167218,580418476.6345142,30098502.795554645,13,0.557286176810283,2,0,0.10371311047876058
53,1,20419505.24653286,576422860.259325,29685531.355802793,13,0.552391071915178,2,0,0.10299914664192071
54,1,20664129.71286503,567841728.333648,28808260.964594994,13,0.5474959670200733,2,0,0.10146581178221571
55,1,20491385.244507547,560581176.4987202,28076272.97032726,13,0.5448466064296786,2,0,0.10016844713083713
56,1,20628873.443569038,556171683.3137344,27636318.045215353,13,0.5714427698361693,2,0,0.0993805289782285
57,1,20753642.047077008,552052893.9588233,27228506.23970715,13,0.5665126999060991,2,0,0.09864455575786939
58,1,20888006.937071513,548120037.3161137,26841933.24985148,13,0.5616057703914362,2,0,0.0979418062557385
59,1,21040655.72134752,542746489.0427018,26318218.01826343,13,0.5567106654963315,2,0,0.09698162420058616
60,1,20562492.70466426,539379608.5775911,25992705.268596828,13,0.5553120640977304,2,0,0.09638000716097786
61,1,20780100.663023088,531043622.4089093,25195491.215009212,13,0.5504514320516984,2,0,0.09489047660799667
62,1,20943170.19262785,524822674.36733216,24608640.097025104,13,0.5261822663111371,2,0,0.09377887541421698
63,1,21172903.098622356,516078661.792099,23795467.426338233,13,0.5213570914859621,2,0,0.09221643593520315
64,1,21348381.3438721,510004680.40856016,23238642.679279372,13,0.5830781514468377,2,0,0.09113109574078068
65,1,21090096.612681847,506371515.4851146,22908727.701504134,13,0.5819473001385744,2,0,0.09048189718790596
66,1,21228588.145102702,501619255.9529845,22480751.971641913,13,0.5770861890274632,2,0,0.08963273121934927
67,1,21383121.179727785,496044128.06001633,21983815.007553715,13,0.5722250779163519,2,0,0.088636529550427
68,1,20486134.847269237,491515353.170567,21584232.533509094,13,0.5523172124090199,2,0,0.08782729733375746
69,1,20594146.669896066,488178612.35672665,21292170.34088696,13,0.5475255457423533,2,0,0.08723106585148035
70,1,20390745.42883163,486183393.4220304,21118480.933588587,13,0.5462061012979091,2,0,0.08687454659833163
71,1,20572412.74239443,479029283.70797133,20501543.60552396,13,0.5414144346312416,2,0,0.0855962017471242
72,1,19817642.25775232,475534569.5749579,20203500.502788194,13,0.5891074055529346,2,0,0.08497174252061834
73,1,19905522.726355217,473152937.8822921,20001635.87868255,13,0.5842462944418231,2,0,0.0845461764147745
74,1,19775828.097037107,470081333.4308038,19742786.399763353,13,0.6454142223655422,2,0,0.08399732129618588
75,1,19596873.221446343,471681097.42458904,19877390.94156092,13,0.6947745090202742,2,0,0.08428317797805691
76,1,19626403.083707087,474293938.4171589,20098219.42576578,13,0.7361992330095725,2,0,0.08475005812993823
77,1,19106886.66950281,474511037.4800345,20116622.79489745,13,0.7347061774540167,2,0,0.08478885086311139
78,1,19130760.929555595,477410249.8443578,20363194.649508927,13,0.7297408996762397,2,0,0.08530690179420156
79,1,19178443.235086177,478993534.8749763,20498483.755381674,13,0.7247756218984612,2,0,0.08558981390315447
80,1,19209550.886063237,481364963.7430974,20701956.349075355,13,0.752302047590051,2,0,0.08601355689910123
81,1,19235249.733515963,483379464.70483387,20875593.316784646,13,0.7473367698122731,2,0,0.08637352159563466
82,1,18478687.12757112,485579502.6745738,21066050.780816898,13,0.7276327701678881,2,0,0.08676663930328611
83,1,18547888.913698144,487771893.1318706,21256706.56863148,13,0.7689336017002447,2,0,0.0871583905015399
84,1,18555556.81406197,493055855.0285349,21719742.673142124,13,0.7959571354235524,2,0,0.08810256465521589
85,1,18585828.53007569,495214692.9627692,21910358.223956637,13,0.7909918576457744,2,0,0.0884883204610566
86,1,18603595.02228307,498653373.52509576,22215697.734597865,13,0.7860265798679968,2,0,0.08910276722906725
87,1,18616061.836540714,502539257.0248842,22563289.80086386,13,0.8076280545331729,2,0,0.08979712325139444
88,1,18641029.08611336,506110637.40214413,22885129.038098853,13,0.8026280545331722,2,0,0.09043528172246199
89,1,18657000.801210612,509250740.83354723,23169986.12469299,13,0.7971820055184444,2,0,0.0909963767034216
90,1,18121332.91423896,512131005.32947564,23432820.943717718,13,0.792388902070169,2,0,0.09151104190086047
91,1,18173680.55518316,513672529.5489594,23574099.73758426,13,0.7873889020701681,2,0,0.09178649190480939
